empleado_id,departamento,nivel_educacion,ciudad,zona_geografica,genero,estado_civil,tipo_vivienda,medio_transporte,hobby_principal,tipo_personalidad,modalidad_trabajo,edad,experiencia_anos,num_hijos,salario_anual,horas_semanales,horas_ejercicio_semana,horas_videojuegos_semana,horas_ocio_semana,horas_sueno_noche,nivel_estres,satisfaccion_laboral,productividad_score,dias_vacaciones,capacitaciones_ano
EMP_05280,Legal,Licenciatura,León,Centro,Femenino,Divorciado,Hipotecada,Auto propio,Tecnología,Introvertido,Presencial,29,5,2,90535,50,0,11,20,6.2,7.9,7.8,100,25,2
EMP_05281,Tecnología,Licenciatura,Mérida,Sureste,Masculino,Soltero,Rentada,Auto propio,Deportes,Introvertido,Remoto,32,3,0,60066,42,5,1,31,8.3,5.8,10,100,22,6
EMP_05282,Diseño,Maestría,Monterrey,Norte,Femenino,Soltero,Familiar,Auto propio,Videojuegos,Introvertido,Remoto,27,2,0,33927,39,5,47,36,7.3,3.1,9.1,97,15,6
EMP_05283,Diseño,Licenciatura,Monterrey,Norte,No binario,Divorciado,Rentada,Caminando,Deportes,Introvertido,Presencial,30,2,2,66899,38,25,5,8,8.1,3,8.2,91,21,6
EMP_05284,Legal,Licenciatura,Ciudad de México,Centro,Femenino,Unión libre,Hipotecada,Uber/Taxi,Cocina,Extrovertido,Presencial,24,1,0,61394,49,4,7,17,7.2,7.9,7.4,87,21,2
EMP_05285,Diseño,Doctorado,Ciudad de México,Centro,Masculino,Casado,Rentada,Uber/Taxi,Viajes,Extrovertido,Híbrido,32,6,3,112897,38,2,2,21,7.8,3.6,10,96,23,5
EMP_05286,Ventas,Doctorado,Monterrey,Norte,No binario,Soltero,Rentada,Transporte público,Cocina,Extrovertido,Híbrido,33,9,0,136308,35,13,6,36,8.1,2.6,10,100,24,3
EMP_05287,Tecnología,Doctorado,Ciudad de México,Centro,Femenino,Casado,Hipotecada,Auto propio,Videojuegos,Introvertido,Remoto,36,11,0,140290,40,3,31,33,7.8,5.4,10,96,24,7
EMP_05288,Operaciones,Bachillerato,Mérida,Sureste,Masculino,Soltero,Rentada,Transporte público,Cocina,Ambivertido,Presencial,28,3,0,36998,45,7,9,29,7.8,6.9,6.4,78,19,2
EMP_05289,Operaciones,Maestría,Mérida,Sureste,Masculino,Casado,Propia,Transporte público,Arte,Extrovertido,Presencial,28,2,0,48669,45,18,2,22,6.6,5.4,7.8,100,20,3
EMP_05290,Ventas,Licenciatura,Ciudad de México,Centro,Femenino,Soltero,Rentada,Transporte público,Cocina,Extrovertido,Presencial,26,3,0,65598,37,6,4,44,9,4,8.3,88,19,4
EMP_05291,Tecnología,Licenciatura,Puebla,Centro,Masculino,Soltero,Propia,Transporte público,Música,Ambivertido,Presencial,32,6,0,84711,46,11,4,36,6.5,4.6,10,97,23,7
EMP_05292,Finanzas,Doctorado,Guadalajara,Occidente,Femenino,Soltero,Rentada,Transporte público,Cocina,Introvertido,Presencial,41,16,0,135215,49,0,2,28,6.9,6.8,9.8,100,23,6
EMP_05293,Ventas,Bachillerato,Guadalajara,Occidente,Femenino,Soltero,Propia,Transporte público,Cocina,Extrovertido,Presencial,32,9,0,57858,38,4,7,53,6.7,4.2,9.1,100,23,2
EMP_05294,Operaciones,Licenciatura,León,Centro,Femenino,Casado,Rentada,Transporte público,Cocina,Introvertido,Presencial,23,0,0,48446,47,10,2,14,5.8,7.4,6.3,85,17,1
EMP_05295,Tecnología,Maestría,Tijuana,Norte,No binario,Soltero,Propia,Transporte público,Videojuegos,Introvertido,Híbrido,36,7,0,88922,37,1,33,43,6.2,2.9,10,93,22,7
EMP_05296,Diseño,Maestría,Ciudad de México,Centro,Femenino,Casado,Hipotecada,Auto propio,Videojuegos,Introvertido,Híbrido,28,5,0,28016,37,7,50,24,6.2,3.9,7.7,100,15,6
EMP_05297,Legal,Bachillerato,Ciudad de México,Centro,Femenino,Casado,Propia,Auto propio,Lectura,Extrovertido,Presencial,24,1,0,52447,52,4,4,22,6,7.1,7.1,71,22,3
EMP_05298,Tecnología,Licenciatura,León,Centro,Masculino,Casado,Rentada,Uber/Taxi,Lectura,Introvertido,Presencial,35,10,1,110076,44,6,12,20,8.2,3.9,10,100,24,5
EMP_05299,Finanzas,Licenciatura,Tijuana,Norte,Femenino,Soltero,Propia,Transporte público,Música,Extrovertido,Híbrido,34,8,1,78963,44,8,11,31,8.2,4.1,9.8,100,24,5
EMP_05300,RRHH,Licenciatura,Ciudad de México,Centro,Femenino,Casado,Propia,Auto propio,Música,Introvertido,Presencial,31,7,0,54656,35,2,5,28,8.2,3.4,8,100,19,2
EMP_05301,Operaciones,Bachillerato,Querétaro,Centro,Masculino,Unión libre,Hipotecada,Transporte público,Arte,Introvertido,Presencial,27,0,1,46642,41,7,16,15,8.8,4.5,8.3,97,19,2
EMP_05302,Ventas,Bachillerato,Guadalajara,Occidente,Femenino,Soltero,Propia,Bicicleta,Videojuegos,Extrovertido,Presencial,30,1,0,33955,40,2,26,48,7,4.4,7.6,81,16,4
EMP_05303,Tecnología,Licenciatura,Ciudad de México,Centro,Femenino,Soltero,Hipotecada,Auto propio,Lectura,Introvertido,Híbrido,35,7,1,127655,37,3,17,36,6.5,3.5,10,100,26,5
EMP_05304,Tecnología,Doctorado,Monterrey,Norte,Masculino,Soltero,Propia,Auto propio,Cocina,Introvertido,Remoto,33,11,0,171982,35,2,25,28,8.4,6.5,10,100,25,9
EMP_05305,Ventas,Licenciatura,Ciudad de México,Centro,Masculino,Soltero,Rentada,Auto propio,Videojuegos,Ambivertido,Remoto,34,8,0,84111,35,6,6,33,8.5,5.4,10,100,24,4
EMP_05306,Marketing,Maestría,Monterrey,Norte,Femenino,Soltero,Propia,Uber/Taxi,Música,Introvertido,Híbrido,34,11,0,93395,35,3,1,37,8.8,5.3,9.7,100,25,4
EMP_05307,Legal,Bachillerato,Tijuana,Norte,Masculino,Soltero,Familiar,Bicicleta,Deportes,Ambivertido,Presencial,36,7,0,84975,45,6,1,30,7,4.5,9.2,86,22,4
EMP_05308,Diseño,Maestría,Querétaro,Centro,Masculino,Divorciado,Familiar,Auto propio,Lectura,Ambivertido,Híbrido,27,2,2,108934,35,7,14,34,8,1.1,10,100,23,5
EMP_05309,Finanzas,Licenciatura,Tijuana,Norte,Femenino,Casado,Familiar,Auto propio,Lectura,Introvertido,Híbrido,34,10,0,64707,47,1,4,21,6,6.4,8.7,73,20,3
EMP_05310,Operaciones,Licenciatura,Mérida,Sureste,Masculino,Soltero,Propia,Caminando,Cocina,Introvertido,Híbrido,31,5,0,47157,40,5,7,25,6.7,6.4,7.9,100,19,1
EMP_05311,Finanzas,Doctorado,Ciudad de México,Centro,Masculino,Soltero,Rentada,Auto propio,Deportes,Introvertido,Presencial,40,17,1,159387,43,12,4,31,7.4,5.3,10,100,24,5
EMP_05312,Tecnología,Licenciatura,Querétaro,Centro,Femenino,Casado,Rentada,Uber/Taxi,Videojuegos,Introvertido,Híbrido,30,4,1,22449,39,9,50,11,7.9,4.4,8.4,92,16,5
EMP_05313,Legal,Maestría,Puebla,Centro,Femenino,Soltero,Rentada,Auto propio,Cocina,Ambivertido,Presencial,41,13,0,145850,49,7,9,31,7,2.6,10,100,22,4
EMP_05314,Finanzas,Maestría,Puebla,Centro,Femenino,Soltero,Familiar,Transporte público,Cocina,Introvertido,Híbrido,38,14,0,120252,44,3,5,30,7.9,4.8,10,100,24,5
EMP_05315,RRHH,Licenciatura,Tijuana,Norte,Masculino,Unión libre,Rentada,Transporte público,Viajes,Extrovertido,Presencial,29,0,2,42038,39,1,3,13,8.6,5.6,7.9,100,19,2
EMP_05316,RRHH,Maestría,Monterrey,Norte,Masculino,Casado,Propia,Auto propio,Deportes,Introvertido,Presencial,34,7,0,67519,37,11,2,14,8,4.2,9.1,93,23,5
EMP_05317,Ventas,Maestría,Tijuana,Norte,Femenino,Unión libre,Hipotecada,Transporte público,Viajes,Extrovertido,Remoto,31,2,0,72713,38,16,1,14,8.3,5.1,8.8,100,21,4
EMP_05318,Legal,Maestría,Ciudad de México,Centro,Masculino,Casado,Hipotecada,Auto propio,Viajes,Introvertido,Presencial,32,9,0,126797,42,4,9,25,7.1,5.8,10,95,24,3
EMP_05319,RRHH,Licenciatura,León,Centro,Masculino,Soltero,Hipotecada,Transporte público,Tecnología,Extrovertido,Híbrido,30,4,0,46462,35,17,5,27,8.2,3.7,9.5,100,18,3
EMP_05320,RRHH,Maestría,Tijuana,Norte,Femenino,Soltero,Hipotecada,Auto propio,Viajes,Ambivertido,Presencial,32,7,0,59393,35,3,2,42,6.3,5.5,9.4,92,21,4
EMP_05321,Operaciones,Licenciatura,Guadalajara,Occidente,Femenino,Casado,Propia,Auto propio,Música,Introvertido,Presencial,27,0,0,57422,44,4,10,25,8.1,5.8,7.5,84,21,1
EMP_05322,Ventas,Maestría,Tijuana,Norte,Masculino,Unión libre,Hipotecada,Auto propio,Tecnología,Introvertido,Híbrido,39,16,1,117449,42,0,6,18,8.4,5.2,9.7,100,22,4
EMP_05323,Tecnología,Licenciatura,Puebla,Centro,Femenino,Soltero,Propia,Auto propio,Viajes,Extrovertido,Híbrido,32,3,0,80824,35,25,6,29,6.9,5.2,10,100,24,6
EMP_05324,RRHH,Licenciatura,León,Centro,Femenino,Divorciado,Hipotecada,Auto propio,Deportes,Extrovertido,Presencial,33,4,2,41643,35,9,2,27,9.3,5.2,8.8,100,17,4
EMP_05325,Operaciones,Maestría,Ciudad de México,Centro,Femenino,Casado,Rentada,Auto propio,Videojuegos,Introvertido,Remoto,32,9,1,74035,40,13,28,19,8.5,5.7,8.7,95,24,3
EMP_05326,Diseño,Licenciatura,Puebla,Centro,Femenino,Casado,Propia,Transporte público,Viajes,Introvertido,Remoto,28,2,0,54856,42,3,3,25,7.1,4.9,8.5,78,22,5
EMP_05327,Operaciones,Doctorado,Ciudad de México,Centro,Femenino,Soltero,Rentada,Auto propio,Lectura,Ambivertido,Presencial,37,8,0,99786,45,5,3,26,6.1,5.5,8.6,93,23,3
EMP_05328,Marketing,Bachillerato,Tijuana,Norte,Femenino,Casado,Familiar,Transporte público,Viajes,Ambivertido,Remoto,29,4,0,55948,35,4,3,32,8.3,5,9.6,95,21,6
EMP_05329,Tecnología,Maestría,Ciudad de México,Centro,Femenino,Soltero,Propia,Auto propio,Deportes,Introvertido,Presencial,42,14,0,159209,44,6,4,36,6.9,5.5,10,100,22,6
EMP_05330,Ventas,Bachillerato,Tijuana,Norte,Femenino,Casado,Rentada,Transporte público,Videojuegos,Extrovertido,Presencial,29,0,0,45692,42,14,6,25,7.9,5.2,7.8,100,17,4
EMP_05331,Diseño,Maestría,Puebla,Centro,Femenino,Divorciado,Propia,Auto propio,Lectura,Ambivertido,Híbrido,27,4,1,87140,38,2,6,27,6.2,4.8,9.8,100,24,6
EMP_05332,Tecnología,Maestría,Ciudad de México,Centro,Femenino,Casado,Rentada,Transporte público,Música,Extrovertido,Híbrido,40,11,2,100660,41,12,5,12,7.6,5.1,10,100,23,6
EMP_05333,Tecnología,Maestría,Ciudad de México,Centro,Femenino,Soltero,Rentada,Uber/Taxi,Videojuegos,Extrovertido,Presencial,25,1,0,145491,43,18,13,22,8,4.2,10,100,26,7
EMP_05334,Marketing,Maestría,Ciudad de México,Centro,Masculino,Casado,Hipotecada,Auto propio,Deportes,Introvertido,Remoto,27,1,0,84401,44,25,19,13,7.6,4.8,10,100,24,7
EMP_05335,Marketing,Maestría,León,Centro,Masculino,Casado,Propia,Transporte público,Deportes,Introvertido,Presencial,30,8,0,85998,41,25,2,8,8.9,4.4,9,100,23,6
EMP_05336,Legal,Licenciatura,Monterrey,Norte,Masculino,Soltero,Hipotecada,Auto propio,Tecnología,Extrovertido,Presencial,23,0,0,42437,43,4,37,30,5.9,6.4,7.6,89,17,2
EMP_05337,Legal,Maestría,Guadalajara,Occidente,Femenino,Casado,Rentada,Auto propio,Música,Ambivertido,Presencial,31,5,0,94346,48,0,6,25,6,6.5,8.8,100,22,3
EMP_05338,Diseño,Maestría,León,Centro,Femenino,Casado,Hipotecada,Transporte público,Lectura,Introvertido,Híbrido,28,4,0,70790,35,4,5,30,7.2,4.3,10,100,24,5
EMP_05339,RRHH,Licenciatura,León,Centro,Femenino,Unión libre,Familiar,Caminando,Videojuegos,Ambivertido,Presencial,31,8,0,62593,38,5,12,26,8.5,5.7,9.8,93,20,3
EMP_05340,Diseño,Maestría,Monterrey,Norte,Masculino,Soltero,Propia,Uber/Taxi,Arte,Extrovertido,Híbrido,37,8,0,100195,37,4,3,39,6.7,5.4,10,100,25,6
EMP_05341,Tecnología,Licenciatura,Guadalajara,Occidente,Masculino,Divorciado,Hipotecada,Transporte público,Lectura,Extrovertido,Presencial,24,1,1,64709,40,4,1,31,7.3,5,10,100,20,6
EMP_05342,Legal,Maestría,Tijuana,Norte,Masculino,Casado,Rentada,Motocicleta,Cocina,Introvertido,Presencial,34,8,1,128037,45,10,3,9,7.9,6.6,10,95,24,5
EMP_05343,Operaciones,Licenciatura,Ciudad de México,Centro,Masculino,Divorciado,Rentada,Transporte público,Arte,Extrovertido,Híbrido,39,11,1,61550,47,1,2,33,7.7,5,8.6,92,23,1
EMP_05344,Legal,Maestría,Tijuana,Norte,Masculino,Soltero,Rentada,Bicicleta,Videojuegos,Introvertido,Presencial,36,7,0,145770,52,8,8,26,5.7,7.7,10,94,25,5
EMP_05345,Marketing,Bachillerato,Puebla,Centro,Masculino,Soltero,Rentada,Auto propio,Cocina,Extrovertido,Híbrido,38,10,0,81384,37,1,4,36,7.8,5.4,10,85,24,4
EMP_05346,Diseño,Licenciatura,Tijuana,Norte,Femenino,Casado,Familiar,Transporte público,Arte,Extrovertido,Híbrido,29,4,0,54382,38,21,3,22,9,3.9,9.7,100,23,4
EMP_05347,Legal,Maestría,Tijuana,Norte,Femenino,Soltero,Propia,Uber/Taxi,Arte,Extrovertido,Presencial,29,6,0,111472,49,14,2,23,6.5,5.1,10,100,26,3
EMP_05348,Diseño,Licenciatura,León,Centro,Masculino,Casado,Rentada,Auto propio,Viajes,Extrovertido,Remoto,29,4,1,74846,35,9,2,24,7,3.2,10,100,23,7
EMP_05349,Tecnología,Maestría,Mérida,Sureste,Femenino,Soltero,Familiar,Auto propio,Lectura,Extrovertido,Híbrido,23,0,0,61312,37,1,9,42,9.3,4.9,10,100,21,6
EMP_05350,Marketing,Licenciatura,Monterrey,Norte,Femenino,Soltero,Propia,Uber/Taxi,Música,Extrovertido,Presencial,28,4,1,73302,40,2,5,35,7.5,5.5,9.9,97,23,4
EMP_05351,Marketing,Maestría,Ciudad de México,Centro,Masculino,Casado,Rentada,Auto propio,Deportes,Introvertido,Remoto,29,7,0,122211,39,9,9,37,8.3,5.6,10,100,23,7
EMP_05352,RRHH,Licenciatura,Guadalajara,Occidente,Femenino,Soltero,Rentada,Auto propio,Cocina,Introvertido,Presencial,26,3,0,57605,36,8,12,33,8.4,3.6,8.9,100,22,3
EMP_05353,Finanzas,Licenciatura,Monterrey,Norte,Femenino,Casado,Rentada,Uber/Taxi,Cocina,Extrovertido,Presencial,26,0,0,68444,40,4,0,14,7.5,4.7,7.5,80,19,5
EMP_05354,Ventas,Bachillerato,Querétaro,Centro,Masculino,Unión libre,Hipotecada,Caminando,Arte,Extrovertido,Presencial,30,8,0,71551,43,1,1,19,6.2,5.6,8.5,89,25,3
EMP_05355,Ventas,Bachillerato,Ciudad de México,Centro,Masculino,Soltero,Propia,Transporte público,Tecnología,Ambivertido,Presencial,27,3,0,66075,39,7,9,34,6.7,3.9,9.4,100,20,4
EMP_05356,Legal,Maestría,Mérida,Sureste,Masculino,Soltero,Propia,Transporte público,Arte,Introvertido,Presencial,37,13,0,96136,51,0,3,41,7.4,8.2,9.8,100,25,3
EMP_05357,Tecnología,Bachillerato,Tijuana,Norte,Femenino,Casado,Rentada,Auto propio,Viajes,Introvertido,Híbrido,32,8,1,81953,38,8,7,16,7.7,5.1,9.6,91,22,7
EMP_05358,Tecnología,Maestría,Querétaro,Centro,No binario,Casado,Propia,Transporte público,Viajes,Extrovertido,Presencial,27,3,0,91077,39,25,6,18,5.8,5.2,10,100,26,7
EMP_05359,Legal,Maestría,Ciudad de México,Centro,Femenino,Soltero,Propia,Auto propio,Tecnología,Introvertido,Presencial,31,5,0,128374,46,12,16,24,6.9,4.7,10,100,24,5
EMP_05360,Legal,Maestría,León,Centro,Femenino,Soltero,Hipotecada,Motocicleta,Cocina,Extrovertido,Remoto,40,11,0,135204,47,10,3,28,6.7,8.2,10,100,22,6
EMP_05361,Tecnología,Licenciatura,Guadalajara,Occidente,Femenino,Casado,Propia,Transporte público,Videojuegos,Ambivertido,Híbrido,33,4,1,104846,39,2,6,16,7.9,4.6,10,100,26,7
EMP_05362,Tecnología,Licenciatura,León,Centro,Femenino,Casado,Rentada,Auto propio,Arte,Ambivertido,Híbrido,32,6,0,81156,42,4,7,17,7.8,5.7,10,95,23,6
EMP_05363,Tecnología,Maestría,Ciudad de México,Centro,Masculino,Casado,Propia,Bicicleta,Lectura,Introvertido,Remoto,34,8,0,168157,39,10,2,25,7.6,4.9,10,100,26,9
EMP_05364,Legal,Maestría,Monterrey,Norte,Masculino,Divorciado,Rentada,Auto propio,Música,Extrovertido,Híbrido,35,7,1,110240,48,11,1,19,6.7,4.9,10,100,25,3
EMP_05365,Operaciones,Licenciatura,Tijuana,Norte,Femenino,Casado,Hipotecada,Auto propio,Videojuegos,Ambivertido,Híbrido,25,3,1,18000,39,2,50,13,5.6,8,5.8,78,14,3
EMP_05366,Marketing,Bachillerato,Mérida,Sureste,Femenino,Casado,Rentada,Transporte público,Arte,Introvertido,Remoto,27,4,1,45435,35,8,10,20,8,3.8,9.1,100,20,6
EMP_05367,Tecnología,Maestría,Guadalajara,Occidente,Masculino,Soltero,Propia,Transporte público,Arte,Introvertido,Presencial,26,2,0,106891,38,1,12,32,7.3,3,10,100,26,6
EMP_05368,Ventas,Doctorado,Monterrey,Norte,Femenino,Casado,Propia,Uber/Taxi,Arte,Introvertido,Híbrido,37,15,1,140184,36,5,8,12,7.8,4.2,10,100,25,4
EMP_05369,Finanzas,Doctorado,León,Centro,Masculino,Casado,Propia,Auto propio,Videojuegos,Ambivertido,Remoto,33,6,0,82653,43,2,37,28,7.4,6,8.9,97,21,5
EMP_05370,Ventas,Maestría,Querétaro,Centro,Femenino,Soltero,Hipotecada,Transporte público,Arte,Introvertido,Presencial,27,2,0,84211,41,8,11,37,7.2,5.7,8.1,100,24,3
EMP_05371,RRHH,Maestría,Puebla,Centro,Masculino,Soltero,Hipotecada,Caminando,Videojuegos,Extrovertido,Presencial,28,0,0,53602,40,2,3,38,7.9,5.1,8.7,96,23,5
EMP_05372,Tecnología,Doctorado,Ciudad de México,Centro,Femenino,Casado,Familiar,Transporte público,Videojuegos,Introvertido,Presencial,28,5,0,77864,40,0,40,32,7.7,4.5,10,98,22,6
EMP_05373,Tecnología,Licenciatura,Puebla,Centro,Femenino,Unión libre,Propia,Uber/Taxi,Deportes,Ambivertido,Híbrido,26,4,0,94819,43,10,5,20,6.8,3.8,10,100,22,5
EMP_05374,Ventas,Bachillerato,Ciudad de México,Centro,Femenino,Soltero,Familiar,Auto propio,Viajes,Extrovertido,Híbrido,40,12,0,64297,37,6,2,36,7.5,3.8,9.2,100,24,2
EMP_05375,Marketing,Bachillerato,Ciudad de México,Centro,Femenino,Divorciado,Propia,Motocicleta,Lectura,Introvertido,Híbrido,30,1,1,48530,40,6,6,22,7.9,7.1,7.8,92,19,4
EMP_05376,Legal,Bachillerato,León,Centro,Masculino,Casado,Rentada,Motocicleta,Música,Introvertido,Remoto,28,3,0,46897,48,3,0,23,5.7,5.2,8.2,95,18,5
EMP_05377,Marketing,Bachillerato,Mérida,Sureste,Femenino,Unión libre,Propia,Transporte público,Arte,Introvertido,Híbrido,29,3,0,40775,36,4,14,32,8.7,3.3,9,100,22,4
EMP_05378,Legal,Licenciatura,León,Centro,Femenino,Casado,Propia,Transporte público,Viajes,Introvertido,Presencial,33,7,1,75760,49,6,7,9,8.2,8.9,9.3,100,26,3
EMP_05379,Operaciones,Bachillerato,Guadalajara,Occidente,Masculino,Casado,Hipotecada,Auto propio,Lectura,Introvertido,Presencial,29,7,2,57286,40,5,19,23,7.5,5.6,7.5,100,22,1
EMP_05380,Operaciones,Licenciatura,Guadalajara,Occidente,Femenino,Soltero,Familiar,Bicicleta,Cocina,Extrovertido,Híbrido,26,0,0,43723,45,8,1,33,8.1,6.3,6.8,83,17,2
EMP_05381,Diseño,Maestría,Guadalajara,Occidente,Femenino,Divorciado,Rentada,Transporte público,Videojuegos,Extrovertido,Remoto,28,5,1,79727,35,2,25,32,6.6,3.9,10,94,23,7
EMP_05382,Tecnología,Maestría,León,Centro,Femenino,Soltero,Propia,Auto propio,Viajes,Ambivertido,Híbrido,34,10,0,87978,46,1,2,32,7.1,5.8,9,96,22,6
EMP_05383,Marketing,Maestría,Puebla,Centro,Masculino,Viudo,Familiar,Auto propio,Cocina,Ambivertido,Presencial,32,8,0,134503,38,5,14,34,6.9,4.1,10,100,22,5
EMP_05384,Tecnología,Maestría,León,Centro,Femenino,Soltero,Rentada,Uber/Taxi,Cocina,Extrovertido,Híbrido,34,6,0,108391,36,10,3,32,6.1,3.3,10,100,22,8
EMP_05385,Tecnología,Licenciatura,Tijuana,Norte,Femenino,Unión libre,Hipotecada,Auto propio,Lectura,Extrovertido,Presencial,22,0,1,68609,40,2,3,6,7.1,3.8,9.6,79,24,7
EMP_05386,Operaciones,Licenciatura,Ciudad de México,Centro,Masculino,Divorciado,Rentada,Transporte público,Lectura,Extrovertido,Remoto,31,2,1,61152,44,0,9,32,8,5.8,8.5,99,23,2
EMP_05387,Diseño,Maestría,Puebla,Centro,Femenino,Casado,Rentada,Uber/Taxi,Música,Introvertido,Remoto,33,9,0,120051,35,25,15,16,7.2,4.9,10,100,24,7
EMP_05388,Marketing,Licenciatura,León,Centro,Femenino,Soltero,Propia,Auto propio,Videojuegos,Extrovertido,Remoto,30,3,0,60027,35,3,30,35,6.6,5.5,9.5,87,22,4
EMP_05389,Ventas,Bachillerato,Mérida,Sureste,Masculino,Soltero,Rentada,Auto propio,Cocina,Ambivertido,Híbrido,31,3,0,37887,36,7,6,31,7.6,2,8.4,91,20,4
EMP_05390,Legal,Maestría,León,Centro,Femenino,Divorciado,Rentada,Transporte público,Videojuegos,Ambivertido,Presencial,35,7,2,102235,46,2,7,25,5.4,7.5,8.6,100,21,3
EMP_05391,Legal,Licenciatura,Tijuana,Norte,Masculino,Casado,Propia,Auto propio,Viajes,Introvertido,Presencial,30,7,1,114922,47,8,11,9,6.6,4.7,9.1,100,25,4
EMP_05392,Finanzas,Licenciatura,Querétaro,Centro,Masculino,Casado,Familiar,Uber/Taxi,Lectura,Extrovertido,Presencial,23,1,0,83427,43,7,9,31,8.1,4.9,9.1,100,23,3
EMP_05393,Operaciones,Bachillerato,Ciudad de México,Centro,Femenino,Divorciado,Rentada,Auto propio,Música,Extrovertido,Presencial,29,7,1,53426,44,10,7,22,8.8,5.7,6.2,100,19,3
EMP_05394,Tecnología,Licenciatura,León,Centro,Femenino,Casado,Rentada,Motocicleta,Música,Introvertido,Remoto,24,0,1,77966,40,1,6,12,6,6.5,10,91,25,8
EMP_05395,Legal,Maestría,Ciudad de México,Centro,Masculino,Divorciado,Rentada,Auto propio,Viajes,Ambivertido,Presencial,37,9,2,109656,53,7,1,25,7.8,8.3,8.2,92,23,5
EMP_05396,Tecnología,Licenciatura,Ciudad de México,Centro,Masculino,Unión libre,Rentada,Transporte público,Videojuegos,Ambivertido,Remoto,25,1,0,21499,39,1,50,26,6.6,5.7,9.7,70,19,6
EMP_05397,Tecnología,Licenciatura,Guadalajara,Occidente,Masculino,Casado,Rentada,Transporte público,Videojuegos,Ambivertido,Presencial,29,7,1,45887,42,6,43,20,5.6,5.3,8.2,89,19,5
EMP_05398,Operaciones,Maestría,Ciudad de México,Centro,Masculino,Casado,Propia,Auto propio,Viajes,Extrovertido,Presencial,30,6,1,76607,44,25,0,9,8,4.5,7.7,100,24,3
EMP_05399,Ventas,Licenciatura,León,Centro,Masculino,Divorciado,Hipotecada,Uber/Taxi,Viajes,Ambivertido,Presencial,30,6,1,74758,36,16,5,12,7.2,6.7,9.3,100,24,2
EMP_05400,Ventas,Licenciatura,León,Centro,Femenino,Soltero,Propia,Auto propio,Cocina,Extrovertido,Presencial,32,7,0,66325,43,11,6,29,7.5,5.1,8.9,100,19,2
EMP_05401,Tecnología,Licenciatura,Ciudad de México,Centro,Femenino,Casado,Propia,Auto propio,Tecnología,Extrovertido,Híbrido,32,3,0,93337,37,5,9,32,7.2,4.7,10,100,23,6
EMP_05402,Ventas,Bachillerato,Monterrey,Norte,Femenino,Casado,Rentada,Transporte público,Videojuegos,Ambivertido,Presencial,32,3,0,33589,41,1,4,31,7.3,6,6.3,81,16,3
EMP_05403,Tecnología,Maestría,Puebla,Centro,Femenino,Casado,Rentada,Auto propio,Música,Ambivertido,Presencial,24,2,0,108711,39,3,1,25,7.5,4.5,10,100,22,6
EMP_05404,Operaciones,Bachillerato,Ciudad de México,Centro,Femenino,Unión libre,Propia,Auto propio,Tecnología,Introvertido,Remoto,25,2,0,33855,40,4,33,32,6.8,4.3,8.8,88,16,4
EMP_05405,RRHH,Licenciatura,Monterrey,Norte,Femenino,Casado,Familiar,Transporte público,Viajes,Introvertido,Híbrido,27,1,0,49794,35,1,8,19,7.5,4.8,8,100,21,4
EMP_05406,RRHH,Licenciatura,Ciudad de México,Centro,No binario,Soltero,Rentada,Auto propio,Viajes,Extrovertido,Presencial,30,6,0,45400,35,2,4,44,7,4.7,7.5,79,21,2
EMP_05407,Finanzas,Maestría,Ciudad de México,Centro,Femenino,Soltero,Hipotecada,Motocicleta,Videojuegos,Extrovertido,Presencial,29,5,0,123005,43,15,9,30,9.2,3.6,9.4,100,22,5
EMP_05408,Finanzas,Maestría,Ciudad de México,Centro,Femenino,Casado,Rentada,Auto propio,Lectura,Introvertido,Híbrido,30,4,0,69669,40,4,7,16,7.8,4.5,8.1,98,20,6
EMP_05409,Legal,Maestría,Guadalajara,Occidente,Femenino,Soltero,Rentada,Auto propio,Música,Ambivertido,Presencial,39,10,0,103943,46,3,4,32,6.7,6.7,10,100,24,4
EMP_05410,Marketing,Doctorado,Tijuana,Norte,Femenino,Soltero,Familiar,Transporte público,Arte,Ambivertido,Remoto,37,13,1,129331,41,0,3,43,7.6,3.2,10,100,24,5
EMP_05411,RRHH,Maestría,Tijuana,Norte,Masculino,Soltero,Propia,Auto propio,Deportes,Introvertido,Presencial,27,5,0,82275,39,19,0,28,7.4,5.7,9.6,100,22,4
EMP_05412,Ventas,Bachillerato,Mérida,Sureste,Femenino,Casado,Rentada,Motocicleta,Videojuegos,Introvertido,Remoto,30,3,0,44253,39,3,15,21,7.4,6.2,8.1,91,21,5
EMP_05413,Marketing,Licenciatura,Querétaro,Centro,Femenino,Soltero,Rentada,Caminando,Cocina,Ambivertido,Híbrido,28,2,0,44505,41,12,2,29,7.5,6.7,8.5,98,17,5
EMP_05414,Ventas,Bachillerato,Monterrey,Norte,Masculino,Soltero,Hipotecada,Auto propio,Tecnología,Extrovertido,Remoto,29,6,1,60048,47,7,9,38,7.2,4.6,9.3,100,22,3
EMP_05415,RRHH,Bachillerato,Monterrey,Norte,Masculino,Casado,Propia,Auto propio,Lectura,Ambivertido,Híbrido,28,3,0,42007,35,4,7,29,8.5,6.1,8,100,20,3
EMP_05416,Tecnología,Maestría,Monterrey,Norte,Masculino,Soltero,Rentada,Auto propio,Deportes,Introvertido,Híbrido,32,3,0,126367,43,24,12,20,8.1,3.9,10,100,22,8
